categoria,subcategoria,categoria_proveedor,codigo_proveedor,marca,nombre,descripcion_general,stock,disponible_a_pedido,precio_base,garantia,flete,socket,cpu_nucleos,cpu_hilos,cpu_frecuencia_base_ghz,cpu_frecuencia_boost_ghz,cpu_tdp_w,cpu_graficos_integrados,mb_chipset,mb_form_factor,mb_ram_tipo,mb_max_ram_gb,mb_m2_slots,mb_pcie_version,ram_tipo,ram_capacidad_gb,ram_velocidad_mhz,ram_cantidad_modulos,storage_tipo,storage_capacidad_gb,storage_interfaz,storage_form_factor,storage_nvme_gen,gpu_chipset,gpu_vram_gb,gpu_vram_tipo,gpu_tdp_w,gpu_longitud_mm,psu_wattage,psu_certificacion,psu_modular,psu_form_factor,case_form_factor,case_color,case_max_gpu_mm,case_compatibilidad_placa
refrigeracion,cooler_liquido,cooler liquido cpu 240,accpute8164n,teros,"cooler para procesador teros te-8164n, intel y amd, tdp 265w m�x, 24, l�quida",,21,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11010058,bit defender,bd ant plus 1+1pc 12m,,21,false,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11010054,bit defender,bd antivirus plus 1pc 12m,,1,false,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11020059,bit defender,bd internet security 1pc 12m,,21,false,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11010062,bit defender,bd plus 1 pc 12m caja 2x1,,21,false,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11010063,bit defender,bd plus 3 pcs 12m,,21,false,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11030033,bit defender,bd total sec 3 disp 12m,,21,false,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11030034,bit defender,bd total sec 5 disp 12m,,21,false,29.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11030029,bit defender,bd total sec prem vpn 5pc 12m,,9,false,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11010059,bit defender,"software bitdefender antivirus plus, licencia para 3 pcs, por 12 meses",,18,false,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11020057,bit defender,"software bitdefender internet security, licencia para 1pc+1 adicional, 12 meses",,21,false,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swb11020058,bit defender,"software bitdefender internet security, licencia para 3 pcs, 12 meses",,21,false,19.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030194,eset,blister eset file server,,21,false,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swnodv11030111,eset,eset 2020 multidevice 10pc 13m,,7,false,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11010227,eset,eset ant nod32 1pc (2x1)+1mg,,9,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11010225,eset,eset antivirus nod 32 2025 5pc,,5,false,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11010233,eset,eset antivirus nod 32 2x1 bts,,21,false,25.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11010224,eset,eset antivirus nod32 2025 3pc,,0,true,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030200,eset,eset h essen 1 pc (2x1) + 1 mg,,1,false,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030202,eset,eset home premium 1 pc 30% off,,0,true,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030191,eset,eset home sec esen 2025 3pc 1y,,0,true,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030220,eset,eset home sec essen 2x1 bts,,21,false,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030204,eset,eset home sec prem 1pc 30%off,,0,true,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030221,eset,eset home security premium bts,,21,false,23.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030192,eset,eset hsec essen 2025 6d 13m,,4,false,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11010214,eset,eset nod 32 edicion infamous 1,,0,true,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030193,eset,eset sec essencial 10pc 14m,,0,true,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030214,eset,eset sec essential 10 pc 14m,,0,true,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030187,eset,eset small busines sec 15pc 1y,,5,false,150.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030188,eset,eset small busines sec 20pc 1y,,3,false,201.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030189,eset,eset small busines sec 25 1y,,4,false,251.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030186,eset,eset small bussine sec 10pc 1y,,8,false,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030185,eset,eset small bussines sec 5pc 1y,,10,false,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swnods11030160,eset,eset smart sec premium 2023 1p,,0,true,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",sws11030169,eset,"software eset home security ultimate para 5 pcs, edicion especial (licencia de 13 mes",,0,true,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1042ddafs1,kaspersky,"antivirus kaspersky plus, para 1 pc, lic 1 a�o, producto virtual.",,21,false,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1042ddkfs1,kaspersky,"antivirus kaspersky plus, para 10 pcs, lic 1 a�o,producto virtual.",,21,false,54.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1042ddcfs1,kaspersky,"antivirus kaspersky plus, para 3 pcs, lic 1 a�o, producto virtual.",,21,false,34.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1042ddefs1,kaspersky,"antivirus kaspersky plus, para 5 pcs, lic 1 a�o, producto virtual.",,21,false,41.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1047ddcfs1,kaspersky,"antivirus kaspersky premium, para 3 pcs, lic 1 a�o, producto virtual.",,21,false,37.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1047ddefs,kaspersky,"antivirus kaspersky premium, para 5 pcs, lic 1 a�o, producto virtual.",,21,false,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1041ddafs1,kaspersky,"antivirus kaspersky standard, para 1 pc, lic 1 a�o, producto virtual.",,21,false,18.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1041ddkfs1,kaspersky,"antivirus kaspersky standard, para 10 pcs, lic 1 a�o, producto virtual.",,21,false,48.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1041ddcfs1,kaspersky,"antivirus kaspersky standard, para 3 pcs, lic 1 a�o, producto virtual.",,21,false,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1041ddefs1,kaspersky,"antivirus kaspersky standard, para 5 pcs, lic 1 a�o, producto virtual.",,21,false,34.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1042d5afsa,kaspersky,kaspersky plus 1pc 1y,,14,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1042d5cfsa,kaspersky,kaspersky plus 3pc 1y,,12,false,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1042d5efsa,kaspersky,kaspersky plus 5pc 1y,,4,false,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1042d5cfs,kaspersky,"kaspersky plus edition, para unos 3 dispositivos,licencia de 1 a�o",,12,false,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1047d5afsa,kaspersky,kaspersky premium 1pc 1y,,2,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1047d5cfsa,kaspersky,kaspersky premium 3pc 1y,,20,false,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1047d5efsa,kaspersky,kaspersky premium 5pc 1y,,9,false,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl4541ddefr,kaspersky,kaspersky small office securit,,21,false,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1041d5kfsa,kaspersky,kaspersky standar 10pc 1y,,18,false,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1041d5afsa,kaspersky,kaspersky standar 1pc 1y,,1,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",swkl1041d5efsa,kaspersky,kaspersky standar 5pc 1y,,14,false,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1041ddafs9,kaspersky,kaspersky standard latam 1-dvc,,21,false,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,swkl1987ddefs,kaspersky,ksec2 latam 5-dvc 1-user 1y,,21,false,18.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd business,swkl4541ddkfs,kaspersky,"software kaspersky small office security, para 10pcs+1 serv, lic 1 a�o, producto virt",,21,false,148.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd business,swkl4541ddmfs,kaspersky,"software kaspersky small office security, para 15pcs, licencia 1 a�o, producto virtua",,21,false,181.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd business,swkl4541ddnfs,kaspersky,"software kaspersky small office security, para 20pcs, licencia 1 a�o, producto virtua",,21,false,198.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd business,swkl4541ddpfs,kaspersky,"software kaspersky small office security, para 25pcs, licencia 1 a�o, producto virtua",,21,false,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd business,swkl4541ddefs,kaspersky,"software kaspersky small office security, para 5 pcs+1 serv, lic 1 a�o, producto virt",,21,false,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd business,swkl4541ddqfs,kaspersky,"software kaspersky small office security, para 50pcs, licencia 1 a�o, producto virtua",,21,false,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",zzlenb11010054,lenovo - idea,bundle lenovo blister,,21,false,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,zzlenkl1041ddaf,lenovo - idea,kaspersky standar 1pc 1y (len),,21,false,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",zzdb11911005,microsoft oem,bd total security 5pcs 12m,,21,false,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,zzkl1042ddefs,microsoft oem,kaspersky plus 2022 5_device,,21,false,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,kaspersky esd consumo,zzzkl4541ddefs,microsoft oem,ksp small office 1y 5pc 1srv,,21,false,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",zzb11010054m,western digital,bd antivirus plus 1pc 12m,,4,false,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,antivirus,"software, antivirus",zzb11020059m,western digital,bd internet security 1pc 12m,,0,true,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,office,ms office,mstadvt5d01896,advance computer corp,"software microsoft office home and business 2013,espa�ol, dvd.",,0,true,205.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,office,ms esd office 365,msesdspp-00005,microsoft oem,licenciamiento virtual (esd) microsoft 365 apps for business,,21,false,82.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,office,ms esd office 365,msesdklq-00219,microsoft oem,licenciamiento virtual (esd) microsoft 365 business standard,,21,false,124.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,office,ms esd office 365,msesdep232295,microsoft oem,licenciamiento virtual (esd) microsoft 365 familia (licencia de 12 meses / 1 a 6 usua,,21,false,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,office,ms esd office 365,msesdep232316,microsoft oem,licenciamiento virtual (esd) microsoft 365 personal (licencia de 12 meses / 1 usuario,,21,false,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,office,ms esd office,msep206800,microsoft oem,office home 2024 all retail,,21,false,105.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,office,ms esd office,msep206608,microsoft oem,office home and business 2024,,21,false,193.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,windows,ms windows business,mstfqc-01268,advance computer corp,microsoft windows 7 pro latam advance (fqc-01268),,0,true,156.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,windows,ms windows business,msfqc10553,microsoft oem,sistema operativo microsoft windows 11 pro 64-bitspanish latam oem dvd,,21,false,138.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,windows,ms windows consumer,mstkw900657,microsoft oem,"sistema operativo microsoft windows home 11, 64 bits, espa�ol, 1pk, dsp oem dvd.",,20,false,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,windows,ms esd windows consumer,msesdkw900664,microsoft oem,"sistema operativo microsoft windows home 11, 64-bits all languages pk lic online dwnl",,21,false,120.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
software,windows,ms esd windows business,msesdfqc10572,microsoft oem,"sistema operativo microsoft windows pro 11, 64-bits all languages pk lic online dwnld",,21,false,184.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
